,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8,V_9,Label
408,7.36908,100.0,25.1,44.6,11.7,845,801,945,843,0
409,7.30855,100.0,25.1,44.6,11.6,842,809,954,873,0
410,7.44295,100.0,25.0,44.6,11.6,840,807,950,874,0
411,7.43665,100.0,25.1,44.6,11.7,850,803,950,873,0
412,7.28488,100.0,25.1,44.7,11.7,824,805,949,872,0
413,7.39019,100.0,25.1,44.7,11.8,828,804,946,838,0
414,7.4081,100.0,25.1,44.7,11.6,843,803,940,843,0
415,7.366439999999999,100.0,25.1,44.8,11.6,843,802,952,840,0
416,7.42778,100.0,25.1,44.9,11.6,849,804,948,841,0
417,7.3948,100.0,25.1,44.9,11.7,843,808,945,874,0
418,7.3719,100.0,25.1,44.8,11.7,846,799,951,871,0
419,7.376339999999999,100.0,25.1,44.9,11.9,843,798,946,873,0
420,7.35853,100.0,25.1,44.9,11.6,839,801,952,871,0
421,7.38425,100.0,25.1,44.9,11.6,840,803,950,841,0
422,7.409969999999999,100.0,25.1,44.9,11.6,850,800,944,844,0
423,7.487139999999999,100.0,25.1,44.9,11.6,848,801,957,845,0
424,7.462739999999997,100.0,25.1,44.9,11.7,806,799,939,845,0
425,7.34138,100.0,25.1,45.0,11.5,830,802,950,845,0
426,7.46603,100.0,25.1,45.0,11.6,844,801,936,844,0
427,7.43578,100.0,25.1,45.0,11.7,829,810,934,874,0
428,7.3770000000000024,100.0,25.1,45.0,11.8,819,805,953,875,0
429,7.3670300000000015,100.0,25.1,45.0,11.6,823,804,953,874,0
430,7.3895300000000015,100.0,25.1,45.1,11.7,817,800,943,873,0
431,7.4394300000000015,100.0,25.1,45.1,11.6,819,802,958,875,0
432,7.36446,100.0,25.1,45.1,12.0,828,803,941,875,0
433,7.3671,100.0,25.1,45.2,11.6,832,802,945,844,0
434,7.4081,100.0,25.1,45.2,11.7,825,804,963,842,0
435,7.37436,100.0,25.1,45.2,11.6,841,804,939,842,0
436,7.38095,100.0,25.1,45.2,11.9,833,803,954,842,0
437,7.38443,100.0,25.1,45.3,11.7,818,810,955,872,0
438,7.44027,100.0,25.1,45.3,11.7,827,792,949,874,0
439,7.41785,100.0,25.1,45.3,11.8,832,797,955,877,0
440,7.421839999999999,100.0,25.1,45.3,11.7,861,797,976,880,0
441,7.43635,100.0,25.1,45.2,11.5,860,797,966,862,0
442,7.37845,100.0,25.1,45.2,11.5,860,798,962,846,0
443,7.396960000000001,100.0,25.1,45.2,11.7,842,797,964,845,0
444,7.39418,100.0,25.1,45.1,11.6,861,798,972,845,0
445,7.40865,100.0,25.1,45.1,11.6,833,798,968,845,0
446,7.42168,100.0,25.1,45.2,11.6,831,800,974,846,0
447,7.7549100000000015,100.0,22.0,42.8,53.0,967,943,972,949,0
448,7.2264,100.0,22.0,42.7,11.5,947,944,960,949,0
449,7.445,100.0,22.0,42.7,11.5,968,944,974,949,0
450,7.2827899999999985,100.0,22.0,42.7,11.5,974,944,982,949,0
451,7.38029,100.0,22.0,42.7,11.6,972,944,974,947,0
452,7.47772,100.0,22.1,42.7,11.4,965,943,954,948,0
453,7.428439999999997,100.0,22.1,42.7,11.5,976,943,967,949,0
454,7.42133,100.0,22.1,42.7,11.5,970,943,973,948,0
455,7.342039999999999,100.0,22.1,42.8,11.6,973,944,970,949,0
456,7.3169,100.0,22.1,42.9,11.5,966,952,975,954,0
457,7.38491,100.0,22.1,43.0,11.5,978,946,960,954,0
458,7.45684,100.0,22.1,43.2,11.4,972,945,967,951,0
459,7.39019,100.0,22.1,43.5,11.6,974,944,965,951,0
460,7.3723800000000015,100.0,22.2,43.8,11.4,971,946,969,952,0
461,7.37051,100.0,22.2,43.9,11.5,977,946,970,952,0
462,7.421839999999999,100.0,22.2,43.9,11.5,962,946,963,950,0
463,7.411289999999997,100.0,22.2,44.0,11.5,978,946,976,953,0
464,7.39151,100.0,22.2,44.0,12.9,969,955,968,965,0
465,7.41855,100.0,22.2,44.0,11.5,968,953,970,963,0
466,7.349289999999999,100.0,22.2,44.1,11.7,964,942,977,961,0
467,7.41657,100.0,22.2,44.1,11.6,964,944,977,954,0
468,7.42646,100.0,22.2,44.3,11.5,973,943,961,952,0
469,7.34138,100.0,22.2,44.3,11.5,971,943,968,952,0
470,7.385569999999999,100.0,22.2,44.4,11.7,976,944,967,951,0
471,7.438739999999999,100.0,22.2,44.5,11.5,976,944,976,952,0
472,7.43174,100.0,22.2,44.6,11.7,968,943,963,951,0
473,7.369739999999997,100.0,22.2,44.8,11.5,965,943,971,951,0
474,7.35853,100.0,22.3,45.1,11.6,972,943,969,949,0
475,7.36446,100.0,22.4,45.1,11.5,969,942,967,949,0
476,7.40823,100.0,22.4,45.1,11.5,975,943,975,948,0
477,7.44229,100.0,22.4,45.1,11.6,966,944,962,948,0
478,7.395569999999997,100.0,22.4,45.1,11.5,965,943,974,949,0
479,7.39181,100.0,22.4,45.0,11.6,967,944,969,950,0
480,7.409969999999999,100.0,22.4,44.9,11.7,974,943,976,948,0
481,7.4139300000000015,100.0,22.4,44.9,11.6,967,942,976,947,0
482,7.431769999999997,100.0,22.4,44.9,11.5,958,944,979,949,0
483,7.43665,100.0,22.4,44.9,11.5,965,943,976,948,0
484,7.338489999999997,100.0,22.5,45.0,11.6,966,955,976,964,0
485,7.33281,100.0,22.5,45.1,11.5,969,950,980,964,0
486,7.46405,100.0,22.5,45.3,11.5,959,944,976,959,0
487,7.41525,100.0,22.5,45.3,11.5,979,942,976,949,0
488,7.37172,100.0,22.6,45.3,11.5,974,943,971,950,0
489,7.37608,100.0,22.6,45.3,11.6,975,943,976,949,0
490,7.40602,100.0,22.6,45.3,11.6,975,944,977,949,0
491,7.40338,100.0,22.6,45.4,11.6,977,943,968,950,0
492,7.32804,100.0,22.6,45.5,11.5,971,943,967,950,0
493,7.368419999999999,100.0,22.6,45.5,11.5,975,944,966,950,0
494,7.428439999999997,100.0,22.6,45.4,11.4,971,950,976,966,0
495,7.429689999999999,100.0,22.6,45.4,11.5,962,954,965,965,0
496,7.38095,100.0,22.6,45.5,11.5,971,943,975,954,0
497,7.37568,100.0,22.6,45.5,11.6,973,944,975,951,0
498,7.402719999999999,100.0,22.7,45.6,11.4,966,944,979,948,0
499,7.36649,100.0,22.7,45.6,11.6,956,943,966,951,0
500,7.4081,100.0,22.7,45.7,11.5,976,943,972,951,0
501,7.45482,100.0,22.7,45.7,11.6,969,943,978,950,0
502,7.4014,100.0,22.7,45.6,11.5,978,945,977,950,0
503,7.335,100.0,22.7,45.5,11.6,974,943,965,950,0
504,7.38425,100.0,22.7,45.5,12.4,978,956,979,965,0
505,7.440819999999999,100.0,22.7,45.5,11.6,972,950,975,966,0
506,7.46537,100.0,22.7,45.6,11.6,959,944,965,958,0
507,7.349289999999999,100.0,22.8,45.7,11.6,951,943,971,949,0
508,7.3380800000000015,100.0,22.9,45.6,11.6,970,944,973,948,0
509,7.44508,100.0,22.9,45.5,11.4,973,942,975,949,0
510,7.388610000000001,100.0,22.9,45.3,11.8,969,944,969,947,0
511,7.373289999999999,100.0,22.9,45.2,11.5,966,943,967,950,0
512,7.39905,100.0,22.9,44.1,11.6,970,943,960,950,0
513,7.419939999999999,100.0,22.9,43.8,11.5,970,943,968,949,0
514,7.4139300000000015,100.0,22.9,43.5,11.8,974,950,975,964,0
515,7.3531,100.0,22.9,43.3,11.6,966,951,977,965,0
516,7.3796300000000015,100.0,22.9,42.9,11.5,948,944,961,955,0
517,7.362489999999997,100.0,22.9,42.8,11.5,967,943,971,954,0
518,7.44465,100.0,22.9,42.7,11.5,957,943,948,955,0
519,7.49901,100.0,22.9,42.6,11.5,969,943,974,954,0
520,7.38583,100.0,22.9,42.4,11.6,968,944,969,955,0
521,7.359189999999999,100.0,22.9,42.0,11.6,930,942,966,954,0
522,7.323460000000002,100.0,22.9,41.7,11.5,960,942,959,954,0
523,7.35659,100.0,23.0,41.5,11.5,974,943,966,953,0
524,7.494389999999999,100.0,23.0,41.5,12.2,934,950,948,964,0
525,7.467980000000002,100.0,23.0,41.5,11.4,940,953,941,966,0
526,7.338489999999997,100.0,23.0,41.6,11.5,974,945,977,965,0
527,7.3538,100.0,23.0,41.7,12.1,957,942,967,950,0
528,7.41459,100.0,23.0,41.7,11.6,948,944,970,948,0
529,7.395569999999997,100.0,23.0,41.7,11.5,978,943,970,949,0
530,7.417889999999999,100.0,23.0,41.8,11.6,976,943,964,950,0
531,7.38652,100.0,23.0,41.8,11.6,958,943,972,950,0
532,7.37021,100.0,23.0,41.9,11.4,978,942,973,950,0
533,7.3830399999999985,100.0,23.0,41.9,11.9,944,943,950,949,0
534,7.389310000000001,100.0,23.0,42.0,11.8,963,952,978,965,0
535,7.43306,100.0,23.0,42.3,11.5,959,944,953,951,0
536,7.40741,100.0,23.0,42.4,11.5,972,945,979,950,0
537,7.38227,100.0,23.0,42.5,11.4,962,944,955,952,0
538,7.311039999999997,100.0,23.0,42.7,11.5,969,943,970,950,0
539,7.40667,100.0,23.0,42.9,11.6,970,943,961,951,0
540,7.4819,100.0,23.1,43.0,11.5,971,942,979,949,0
541,7.36216,100.0,23.1,43.1,11.6,966,943,966,950,0
542,7.40741,100.0,23.1,43.1,11.5,972,943,969,950,0
543,7.427119999999999,100.0,23.1,43.2,11.5,979,944,974,950,0
544,7.335439999999997,100.0,23.1,43.2,12.1,966,948,977,964,0
545,7.40338,100.0,23.2,43.2,11.6,976,948,978,963,0
546,7.44097,100.0,23.2,43.2,11.4,966,943,973,954,0
547,7.419869999999999,100.0,23.2,43.2,11.4,972,943,970,952,0
548,7.39836,100.0,23.2,43.3,11.5,963,943,959,951,0
549,7.366439999999999,100.0,23.2,43.4,11.6,980,944,974,949,0
550,7.36578,100.0,23.2,43.5,11.5,977,944,978,952,0
551,7.394139999999997,100.0,23.2,43.6,11.6,976,943,977,950,0
552,7.4291,100.0,23.2,43.7,11.4,976,943,966,950,0
553,7.39942,100.0,23.2,43.8,11.4,966,943,957,949,0
554,7.32943,100.0,23.3,44.3,11.6,962,943,960,954,0
555,7.41195,100.0,23.3,44.3,11.5,963,942,974,954,0
556,7.4568,100.0,23.3,44.3,11.5,966,943,966,953,0
557,7.37765,100.0,23.3,44.4,11.9,975,943,970,952,0
558,7.41921,100.0,23.3,44.5,11.5,959,943,977,953,0
559,7.44229,100.0,23.4,44.6,11.6,969,944,967,952,0
560,7.361460000000001,100.0,23.4,44.6,11.6,978,944,973,954,0
561,7.41339,100.0,23.4,44.5,11.5,975,944,971,952,0
562,7.40045,100.0,23.4,44.5,11.7,979,943,977,953,0
563,7.419869999999999,100.0,23.4,44.5,11.5,962,950,976,967,0
564,7.36633,100.0,23.4,44.5,11.5,974,949,976,968,0
565,7.34336,100.0,23.4,44.5,11.6,966,944,968,965,0
566,7.43038,100.0,23.4,44.5,11.5,972,943,968,953,0
567,7.411580000000002,100.0,23.4,44.5,11.6,971,943,977,954,0
568,7.43174,100.0,23.4,44.5,11.5,977,944,977,952,0
569,7.3879100000000015,100.0,23.4,44.6,11.5,973,942,976,953,0
570,7.38513,100.0,23.4,44.6,11.6,967,944,968,952,0
571,7.41723,100.0,23.4,44.6,11.7,960,944,968,953,0
572,7.3719,100.0,23.4,44.6,11.5,965,943,976,954,0
573,7.38165,100.0,23.5,44.7,11.5,975,950,967,966,0
574,7.42514,100.0,23.5,44.8,11.6,967,947,970,968,0
575,7.39348,100.0,23.5,44.9,11.5,977,943,975,960,0
576,7.3770000000000024,100.0,23.5,44.9,11.6,970,943,971,954,0
577,7.42203,100.0,23.5,44.9,11.5,971,944,976,955,0
578,7.4262,100.0,23.5,44.8,11.7,976,943,958,953,0
579,7.33361,100.0,23.5,44.8,11.5,969,943,969,955,0
580,7.37817,100.0,23.5,44.7,11.5,976,944,978,952,0
581,7.41228,100.0,23.5,44.5,11.4,966,944,979,952,0
582,7.36578,100.0,23.5,44.3,11.5,967,944,974,953,0
583,7.4047,100.0,23.5,43.7,11.5,969,944,965,962,0
584,7.4502,100.0,23.5,43.1,11.8,970,944,972,953,0
585,7.39209,100.0,23.5,42.9,11.4,963,944,965,952,0
586,7.4310800000000015,100.0,23.5,42.6,11.5,959,943,976,952,0
587,7.4414,100.0,23.5,42.5,11.6,964,943,966,953,0
588,7.383589999999999,100.0,23.5,42.3,11.6,957,943,961,953,0
589,7.35721,100.0,23.5,42.2,11.6,946,944,955,951,0
590,7.3726,100.0,23.5,41.9,11.4,972,944,972,954,0
591,7.3967800000000015,100.0,23.5,41.7,11.6,975,943,974,951,0
592,7.386889999999997,100.0,23.6,40.8,11.5,974,944,976,949,0
593,7.38491,100.0,23.7,40.7,11.4,969,944,974,949,0
594,7.380260000000002,100.0,23.7,40.7,11.6,959,944,966,948,0
595,7.47659,100.0,23.7,40.6,11.5,965,943,971,948,0
596,7.404619999999999,100.0,23.7,40.7,11.5,973,944,979,951,0
597,7.34266,100.0,23.7,40.7,11.6,963,944,955,948,0
598,7.45057,100.0,23.7,40.8,11.6,964,944,966,950,0
599,7.360760000000001,100.0,23.7,40.8,11.6,960,943,956,948,0
600,7.383589999999999,100.0,23.7,40.8,11.4,965,943,973,947,0
601,7.40865,100.0,23.7,40.8,12.0,976,951,972,965,0
602,7.36183,100.0,23.7,40.8,11.6,967,950,957,963,0
603,7.4631,100.0,23.7,40.8,11.4,977,943,976,958,0
604,7.437010000000001,100.0,23.7,41.0,11.6,953,944,966,951,0
605,7.319610000000001,100.0,23.7,41.1,11.3,961,943,957,950,0
606,7.41228,100.0,23.7,41.2,11.4,956,943,965,950,0
607,7.41591,100.0,23.7,41.3,11.5,976,943,976,949,0
608,7.35728,100.0,23.7,41.4,11.5,960,944,956,950,0
609,7.36908,100.0,23.7,41.7,11.5,956,943,952,951,0
610,7.39348,100.0,23.7,41.8,11.6,952,951,966,966,0
611,7.42514,100.0,23.7,41.8,11.5,947,949,956,966,0
612,7.41723,100.0,23.7,41.8,11.5,969,944,974,968,0
613,7.42778,100.0,23.7,41.9,11.6,963,943,967,959,0
614,7.39,100.0,23.7,42.0,11.3,971,944,972,954,0
615,7.42133,100.0,23.7,42.1,11.4,957,943,962,954,0
616,7.34863,100.0,23.7,42.0,11.7,958,944,966,953,0
617,7.35853,100.0,23.8,42.5,11.5,965,944,969,953,0
618,7.42448,100.0,23.8,42.6,11.5,959,944,966,954,0
619,7.37121,100.0,23.8,42.7,11.6,957,943,963,950,0
620,7.4135300000000015,100.0,23.8,42.8,11.4,953,950,954,966,0
621,7.41855,100.0,23.8,42.8,11.6,974,942,976,967,0
622,7.37747,100.0,23.8,42.8,11.5,955,944,960,964,0
623,7.429760000000001,100.0,23.8,42.8,11.5,953,943,958,956,0
624,7.438989999999999,100.0,23.8,42.8,11.5,952,943,950,956,0
625,7.385569999999999,100.0,23.8,42.8,11.6,973,944,978,956,0
626,7.42382,100.0,23.8,42.9,11.5,975,942,971,954,1
627,7.40931,100.0,23.8,42.9,11.5,968,944,976,955,0
628,7.35867,100.0,23.8,43.5,11.5,974,944,973,954,0
629,7.42342,100.0,23.8,43.5,11.6,955,951,957,965,0
630,7.383589999999999,100.0,23.8,43.6,11.5,955,944,964,967,0
631,7.429760000000001,100.0,23.8,43.4,11.5,975,943,974,951,0
632,7.42899,100.0,23.8,43.3,11.5,968,944,971,951,0
633,7.603039999999999,100.0,23.8,43.9,11.4,971,943,975,951,0
634,7.598160000000001,100.0,23.8,43.9,11.5,971,944,973,950,0
635,7.26685,100.0,23.8,43.9,11.5,949,943,956,951,0
636,7.41855,100.0,23.8,43.9,11.5,955,942,970,952,0
637,7.4812,100.0,23.8,44.0,11.6,973,948,973,966,0
638,7.44229,100.0,23.8,44.0,11.5,970,942,976,968,0
639,7.34006,100.0,23.8,44.0,11.5,941,940,947,966,0
640,7.44097,100.0,23.9,43.7,11.5,972,944,972,953,0
641,7.37051,100.0,24.0,43.7,11.6,943,942,941,954,0
642,7.3531,100.0,24.0,43.7,11.6,952,943,932,952,0
643,7.45812,100.0,24.0,43.7,11.6,964,943,961,953,0
644,7.34995,100.0,24.0,43.8,11.5,944,945,949,952,0
645,7.38165,100.0,24.0,43.8,11.5,977,942,974,951,0
646,7.41855,100.0,24.0,43.8,11.5,946,943,946,952,0
647,7.427119999999999,100.0,24.0,43.8,11.6,965,954,971,965,0
648,7.410189999999999,100.0,24.0,43.9,11.6,972,943,979,966,0
649,7.38161,100.0,24.0,44.0,11.4,971,944,969,951,0
650,7.38491,100.0,24.0,44.1,11.6,979,944,972,951,0
651,7.3795600000000015,100.0,24.0,44.2,11.5,972,944,967,951,0
652,7.3914,100.0,24.0,44.3,11.5,942,943,938,951,0
653,7.42514,100.0,24.0,44.2,11.6,974,943,967,951,0
654,7.33431,100.0,24.0,44.0,11.5,946,942,940,949,0
655,7.4554399999999985,100.0,24.0,43.7,11.6,966,957,961,965,0
656,7.4081,100.0,24.0,43.5,11.5,946,951,945,965,0
657,7.33874,100.0,24.0,43.3,11.5,971,944,966,968,0
658,7.42382,100.0,24.0,43.2,11.5,964,943,951,951,0
659,7.366439999999999,100.0,24.0,43.0,11.5,963,944,966,947,0
660,7.38887,100.0,24.0,42.8,11.6,970,944,968,949,0
661,7.42118,100.0,24.1,42.4,11.5,973,943,965,950,0
662,7.382339999999999,100.0,24.1,42.2,11.6,979,943,971,949,0
663,7.497689999999999,100.0,24.1,41.9,11.5,972,943,975,949,0
664,7.38409,100.0,24.1,41.8,11.6,974,944,971,948,0
665,7.35867,100.0,24.1,41.6,12.2,974,949,980,966,0
666,7.4139300000000015,100.0,24.1,41.5,11.6,959,943,975,967,0
667,7.3677199999999985,100.0,24.1,41.3,11.4,961,944,977,956,0
668,7.38029,100.0,24.1,41.2,11.5,959,944,969,955,0
669,7.43438,100.0,24.1,41.1,11.5,966,944,975,955,0
670,7.43174,100.0,24.1,41.0,11.5,977,944,978,956,0
671,7.35102,100.0,24.2,40.7,11.5,976,943,964,955,0
672,7.3677199999999985,100.0,24.2,40.5,11.6,979,942,977,955,0
673,7.416460000000002,100.0,24.2,40.4,11.5,968,942,969,954,0
674,7.397660000000001,100.0,24.2,40.5,11.6,954,952,950,967,0
675,7.42133,100.0,24.2,40.5,11.6,968,943,974,959,0
676,7.4310800000000015,100.0,24.2,40.6,11.4,948,944,949,954,0
677,7.41657,100.0,24.2,40.6,11.4,951,941,948,952,0
678,7.38722,100.0,24.2,40.7,11.5,955,943,941,951,0
679,7.35102,100.0,24.2,40.9,11.6,967,944,967,953,0
680,7.371060000000001,100.0,24.2,41.0,11.6,974,944,969,952,0
681,7.3796300000000015,100.0,24.2,41.1,11.5,951,944,945,953,0
682,7.40667,100.0,24.2,41.5,11.5,973,943,962,950,0
683,7.4088,100.0,24.2,41.6,11.5,968,943,974,950,0
684,7.43306,100.0,24.2,41.7,11.4,972,949,979,965,0
685,7.3830399999999985,100.0,24.2,41.8,11.5,972,943,965,969,0
686,7.38227,100.0,24.2,41.9,11.5,942,944,953,960,0
687,7.42203,100.0,24.2,41.9,11.6,977,944,971,960,0
688,7.45086,100.0,24.2,42.0,11.5,975,944,973,960,0
689,7.33988,100.0,24.2,42.1,11.5,956,943,951,959,0
690,7.4760399999999985,100.0,24.2,42.2,11.4,960,943,960,959,0
691,7.3907,100.0,24.2,42.3,11.8,964,944,968,958,0
692,7.440819999999999,100.0,24.2,42.4,11.6,949,944,966,967,0
693,7.41327,100.0,24.2,42.5,11.6,957,943,967,965,0
694,7.344019999999999,100.0,24.2,42.6,11.5,965,944,953,965,0
695,7.43965,100.0,24.2,42.6,11.6,978,943,971,965,0
696,7.43525,100.0,24.2,42.7,11.5,967,942,970,964,0
697,7.33874,100.0,24.2,42.7,11.6,966,943,971,964,0
698,7.404619999999999,100.0,24.2,42.7,11.4,973,942,976,966,0
699,7.404039999999997,100.0,24.2,42.7,11.6,971,943,978,963,0
700,7.35728,100.0,24.2,42.6,11.5,965,943,972,965,0
701,7.34336,100.0,24.2,42.6,11.4,971,943,969,965,0
702,7.421839999999999,100.0,24.2,42.6,11.6,970,952,975,965,0
703,7.41507,100.0,24.2,42.6,11.4,959,942,978,966,0
704,7.43438,100.0,24.3,42.6,11.5,959,943,973,968,0
705,7.46735,100.0,24.3,42.5,11.5,968,944,970,959,0
706,7.41715,100.0,24.3,42.5,11.5,961,943,978,959,0
707,7.36446,100.0,24.3,42.5,11.6,967,944,969,957,0
708,7.4225,100.0,24.3,42.6,11.6,976,944,976,958,0
709,7.3907,100.0,24.3,42.6,11.5,969,944,973,958,0
710,7.30646,100.0,24.3,42.9,11.6,967,943,971,958,0
711,7.40931,100.0,24.3,42.9,11.6,979,944,969,957,0
712,7.416460000000002,100.0,24.3,43.0,11.6,968,950,978,966,0
713,7.378310000000001,100.0,24.3,43.1,11.9,967,945,972,966,0
714,7.41855,100.0,24.3,43.2,11.6,956,944,970,958,0
715,7.40602,100.0,24.3,43.3,11.5,976,943,972,953,0
716,7.36776,100.0,24.3,43.3,11.7,980,944,969,951,0
717,7.376339999999999,100.0,24.3,43.2,11.6,965,944,968,952,0
718,7.45823,100.0,24.3,43.1,11.5,975,945,970,952,0
719,7.37817,100.0,24.3,43.0,11.6,971,943,974,952,0
720,7.33215,100.0,24.3,43.1,11.5,958,943,966,952,0
721,7.46937,100.0,24.3,43.2,11.4,979,943,977,951,0
722,7.39085,100.0,24.3,43.3,11.5,965,936,973,965,0
723,7.44152,100.0,24.3,43.4,11.6,959,930,966,968,0
724,7.400739999999999,100.0,24.3,43.4,11.5,970,935,976,950,0
725,7.39209,100.0,24.3,43.5,11.5,944,944,941,949,0
726,7.410889999999997,100.0,24.3,43.5,11.5,960,944,939,951,0
727,7.410189999999999,100.0,24.3,43.5,11.6,967,944,976,950,0
728,7.417889999999999,100.0,24.3,43.6,11.5,979,944,967,950,0
729,7.330039999999999,100.0,24.4,43.7,11.5,942,943,947,949,0
730,7.43697,100.0,24.4,43.8,11.5,978,944,959,950,0
731,7.42382,100.0,24.4,43.8,11.5,978,944,979,949,0
732,7.3155100000000015,100.0,24.4,43.7,11.8,972,952,980,965,0
733,7.369739999999997,100.0,24.5,43.7,11.4,945,937,938,966,0
734,7.49582,100.0,24.5,43.6,11.5,949,944,958,952,0
735,7.4519600000000015,100.0,24.5,43.7,11.5,973,944,968,952,0
736,7.3670300000000015,100.0,24.5,43.7,11.5,947,944,950,951,0
737,7.334119999999999,100.0,24.5,43.7,11.6,972,944,970,950,0
738,7.35985,100.0,24.5,43.8,11.4,977,944,963,951,0
739,7.4443100000000015,100.0,24.5,43.8,11.6,946,945,944,952,0
740,7.47006,100.0,24.5,43.9,11.6,949,944,946,952,0
741,7.36183,100.0,24.5,43.9,11.5,967,944,965,951,0
742,7.33149,100.0,24.5,43.8,11.5,973,950,968,955,0
743,7.4262,100.0,24.5,43.7,11.4,976,945,971,954,0
744,7.43317,100.0,24.5,43.8,11.5,965,943,974,953,0
745,7.40079,100.0,24.5,43.9,11.6,955,942,954,953,0
746,7.349289999999999,100.0,24.5,43.9,11.6,971,943,978,954,0
747,7.37765,100.0,24.5,44.0,11.5,967,945,957,954,0
748,7.473289999999999,100.0,24.5,44.1,11.6,962,945,951,954,0
749,7.39418,100.0,24.5,44.1,11.6,971,944,969,954,0
750,7.3538,100.0,24.5,44.0,11.5,972,944,972,954,0
751,7.35798,100.0,24.5,43.7,11.6,960,943,966,954,0
752,7.392819999999999,100.0,24.5,43.5,11.5,969,951,971,966,0
753,7.43306,100.0,24.5,43.4,11.6,970,944,964,953,0
754,7.410189999999999,100.0,24.5,43.2,11.5,970,945,961,947,0
755,7.446910000000001,100.0,24.5,43.1,11.5,971,943,969,948,0
756,7.42899,100.0,24.5,43.0,11.5,953,943,973,948,0
757,7.388610000000001,100.0,24.5,42.7,11.8,961,943,962,948,0
758,7.39019,100.0,24.5,42.5,11.5,970,943,976,948,0
759,7.36314,100.0,24.5,42.5,11.6,967,944,972,948,0
760,7.3670300000000015,100.0,24.5,42.5,11.5,979,945,975,949,0
761,7.3692600000000015,100.0,24.5,42.5,11.7,962,945,973,949,0
762,7.421839999999999,100.0,24.5,42.9,11.8,951,943,953,952,0
763,7.46801,100.0,24.5,43.0,11.7,967,944,972,948,0
764,7.400739999999999,100.0,24.5,43.2,11.6,940,943,942,947,0
765,7.43813,100.0,24.5,43.2,11.8,978,943,980,947,0
766,7.36633,100.0,24.5,43.4,11.8,971,943,975,948,0
767,7.3441,100.0,24.6,43.4,11.5,942,943,939,948,0
768,7.40338,100.0,24.6,43.6,11.6,978,944,964,947,0
769,7.4241199999999985,100.0,24.6,43.7,11.9,969,944,973,947,0
770,7.431769999999997,100.0,24.6,43.7,11.6,972,944,969,948,0
771,7.43969,100.0,24.6,43.8,11.5,975,943,979,949,0
772,7.40008,100.0,24.6,43.9,11.5,970,950,980,966,0
773,7.3552300000000015,100.0,24.6,43.9,11.6,963,945,961,966,0
774,7.359189999999999,100.0,24.6,43.8,11.6,966,943,962,957,0
775,7.401839999999999,100.0,24.6,43.8,11.6,958,943,953,952,0
776,7.43635,100.0,24.6,43.8,11.5,959,943,960,952,0
777,7.394139999999997,100.0,24.6,43.8,11.7,969,943,967,952,0
778,7.42382,100.0,24.6,43.8,11.6,970,943,973,950,0
779,7.40671,100.0,24.6,44.0,11.6,978,944,977,950,0
780,7.35659,100.0,24.6,44.2,11.5,969,943,978,949,0
781,7.42514,100.0,24.6,44.2,11.6,963,951,978,966,0
782,7.40823,100.0,24.6,44.2,11.5,957,943,959,967,0
783,7.429760000000001,100.0,24.6,43.8,11.8,976,943,975,950,0
784,7.4241199999999985,100.0,24.6,43.6,11.5,967,942,971,950,0
785,7.39019,100.0,24.6,43.3,11.4,974,943,978,950,0
786,7.371060000000001,100.0,24.6,43.2,11.5,972,944,973,951,0
787,7.30019,100.0,24.6,43.0,11.4,967,943,975,950,0
788,7.36776,100.0,24.6,42.5,11.6,954,944,979,952,0
789,7.456139999999999,100.0,24.6,42.3,11.5,971,943,963,951,0
790,7.461710000000001,100.0,24.6,42.0,11.8,967,944,953,950,0
791,7.39975,100.0,24.6,41.6,11.6,948,952,948,967,0
792,7.38095,100.0,24.6,41.5,11.5,965,942,970,959,0
793,7.3967800000000015,100.0,24.6,41.3,11.6,975,942,976,951,0
794,7.41339,100.0,24.6,41.0,11.6,966,944,967,951,0
795,7.396269999999999,100.0,24.6,40.8,11.5,969,944,964,951,0
796,7.36776,100.0,24.6,40.6,11.5,953,944,946,951,0
797,7.39744,100.0,24.6,40.5,11.5,965,943,971,951,0
798,7.373989999999999,100.0,24.6,40.3,11.5,965,944,949,953,0
799,7.389310000000001,100.0,24.6,40.8,11.6,970,943,977,952,0
800,7.41367,100.0,24.6,40.9,11.5,967,943,970,952,0
801,7.447089999999997,100.0,24.6,41.0,11.6,969,943,981,951,0
802,7.3948800000000015,100.0,24.6,41.1,11.4,968,943,957,952,0
803,7.38293,100.0,24.6,41.1,11.7,979,943,973,952,0
804,7.40769,100.0,24.6,41.2,11.4,964,944,976,950,0
805,7.33361,100.0,24.6,41.5,11.6,964,943,965,952,0
806,7.361460000000001,100.0,24.6,41.6,11.6,968,944,978,951,0
807,7.40915,100.0,24.6,41.9,11.5,961,943,965,951,0
808,7.461010000000001,100.0,24.6,41.9,11.6,969,944,967,953,0
809,7.447789999999999,100.0,24.6,41.9,11.5,967,952,965,961,0
810,7.39348,100.0,24.6,41.8,11.5,967,944,977,964,0
811,7.385569999999999,100.0,24.6,41.8,11.5,968,944,969,957,0
